replicate_index,date,btc_eth_price,change_pct
0,2025-07-11,39.733939838393,1.07205497
0,2025-04-15,52.645666268018,1.07567054
0,2024-11-04,28.291876488921,1.10038381
0,2024-05-04,20.498508429778,1.12084248
0,2024-06-30,18.26075354956,1.14557734
0,2024-06-30,18.26075354956,1.14557734
0,2024-10-29,27.566057403645,1.149377
0,2024-10-29,27.566057403645,1.149377
0,2024-04-16,20.685903377822,1.16803793
0,2024-04-16,20.685903377822,1.16803793
0,2025-01-29,33.313949455701,1.16856528
0,2025-04-16,53.276229362684,1.19774929
0,2024-02-16,18.602835184822,1.2033418
0,2024-04-22,20.881835360997,1.20465682
0,2024-04-22,20.881835360997,1.20465682
0,2025-07-31,31.303248345812,1.20586707
0,2024-06-20,18.470235891243,1.20736802
0,2024-06-25,18.208072694915,1.22102918
0,2024-11-24,29.130381804619,1.22732769
0,2024-02-09,18.955559932787,1.24460705
0,2024-02-09,18.955559932787,1.24460705
0,2025-09-10,26.203581526861,1.24690942
0,2025-06-14,41.646877899516,1.2610847
0,2025-12-15,29.153143975172,1.28223467
0,2025-12-15,29.153143975172,1.28223467
0,2025-12-15,29.153143975172,1.28223467
0,2025-06-16,41.982606679946,1.29104068
0,2025-02-15,36.233167258201,1.29591357
0,2025-02-15,36.233167258201,1.29591357
0,2025-02-15,36.233167258201,1.29591357
0,2025-05-23,42.4761209387,1.3256104
0,2025-05-23,42.4761209387,1.3256104
0,2025-05-20,42.325404934458,1.33345254
0,2024-08-21,23.246573103949,1.34122836
0,2024-08-21,23.246573103949,1.34122836
0,2024-06-04,18.513122157697,1.34701691
0,2024-12-18,27.62934556801,1.35302105
0,2025-03-23,42.916014057476,1.37585896
0,2024-10-11,25.632083246209,1.38811217
0,2024-10-11,25.632083246209,1.38811217
0,2025-09-19,25.875079390638,1.39237485
0,2025-09-19,25.875079390638,1.39237485
0,2024-01-17,16.905754937522,1.39757525
0,2025-10-15,27.787117367408,1.40582325
0,2024-04-30,20.134409887563,1.40848952
0,2024-04-30,20.134409887563,1.40848952
0,2024-08-16,22.706430967344,1.40994253
0,2024-08-16,22.706430967344,1.40994253
0,2024-11-22,29.716134086059,1.42692517
0,2025-02-26,36.05831676039,1.42803738
0,2025-02-26,36.05831676039,1.42803738
